stablecoin_type,stablecoin_size,market_regime,lambda_param,optimization_method,cash_pct,treasury_bills_3m_pct,commercial_paper_pct,money_market_funds_pct,gold_pct,bitcoin_pct,total_return_pct,liquidity_risk_bp,return_to_liquidity_ratio
USDT,0.05,normal,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324266820047762,0.7219922464585802,2.7
USDT,0.05,stress,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324266820047762,1.80498061614645,2.7
USDT,0.05,extreme,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324266820047762,2.8879689858343207,2.7
USDT,0.1,normal,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324226845810916,1.0210512268699419,2.7
USDT,0.1,stress,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324226845810916,2.552628067174855,2.7
USDT,0.1,extreme,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324226845810916,4.0842049074797675,2.7
USDT,0.15,normal,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.0432418687157407,1.2505272535370515,2.7
USDT,0.15,stress,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.0432418687157407,3.126318133842628,2.7
USDT,0.15,extreme,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.0432418687157407,5.002109014148206,2.7
USDT,0.2,normal,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324146897337224,1.4439844929171604,2.7
USDT,0.2,stress,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324146897337224,3.6099612322929,2.7
USDT,0.2,extreme,0.5,differential_evolution,0.14083503831123317,0.6291654525779805,0.07296977705490848,0.11585015328196083,0.009998973073798795,0.03118060570011815,0.055216894162231106,6.581078796472509,2.7
USDT,0.25,normal,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.043241069231003786,1.6144237423091665,2.7
USDT,0.25,stress,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.043241069231003786,4.036059355772917,2.7
USDT,0.25,extreme,0.5,differential_evolution,0.14485901693856118,0.6220107429253441,0.05758153145838249,0.1079070343926297,0.03572894605760031,0.03191272822748223,0.06735673427885465,7.553842468044778,2.7
USDT,0.3,normal,0.5,differential_evolution,0.11641558961257348,0.6562637494307337,0.060887948452685095,0.15751771453885074,0.00638062502110597,0.00253437294405096,0.04324066948863532,1.7685126020692763,2.7
